label,ax,ay,az,gx,gy,gz
1,12420,-9680,-2924,23221,-22841,-16537
1,17640,-3500,-5148,16533,-8657,-10170
1,9204,-5112,-5148,-32768,32767,21061
1,7276,-17132,2816,4932,-15265,5450
1,13980,-12468,-3872,4075,-16303,-9066
1,12540,-11744,-724,1911,2516,-3083
1,13384,-10288,328,4605,-5420,-7130
1,14488,-10248,-716,-4136,8788,1568
1,13188,-10204,-508,-1451,-1418,-2898
1,15876,-8272,-1248,-1950,2356,-508
1,14604,-9616,-1356,-2388,1123,-170
1,12996,-9292,-300,136,2379,-156
1,14872,-8552,-688,1178,1357,-1973
1,14432,-7864,1764,-1654,3437,1551
1,14248,-8976,332,-47,-1204,695
1,13440,-9084,520,1965,-2881,196
1,12224,-10772,1368,5089,-6922,-1772
1,10424,-9720,-5640,16084,-32768,-6859
1,1212,-11908,-272,-32768,32767,20954
1,6388,-15272,4732,6653,-26716,2869
1,11352,-11800,-4536,26590,-31171,-25712
1,15300,-5240,-1472,23853,-10074,-16207
1,25348,2700,-11248,-32768,30851,20258
1,5560,-23232,10728,-25444,8356,20880
1,8268,-9580,-7984,24088,-32768,-27414
1,14940,-4940,-1996,14972,2070,-12488
1,16032,-4892,60,7467,-7579,-6467
1,19812,424,-12600,-32768,32767,23648
1,6584,-23484,5656,-9225,3713,18259
1,12416,-11964,-3320,6285,-26282,-13461
1,9768,-10052,1296,23105,-10181,-14740
1,20436,-1500,-6164,1706,-7876,-3360
1,9176,-11676,5580,-25656,32767,14620
1,9456,-14448,3404,8611,-22962,-2706
1,13200,-6848,-1596,22230,-17636,-8117
1,17072,-4876,-2252,7810,-7470,-3854
1,14228,-3616,-2660,-32114,32767,4150
1,6992,-13396,9644,4997,-20210,2196
1,21564,-1216,-14052,4345,-12290,-7174
1,7044,-14140,11868,-18294,29015,15111
1,8876,-13960,-4,10745,-32768,-8883
1,16736,-4424,-8448,17859,-13373,-14340
1,13032,-8448,-844,-32075,32767,13821
1,7884,-12448,3664,9597,-25842,-1891
1,27156,1832,-17264,-7344,12522,-6938
1,6344,-7980,16172,-11837,20792,5002
1,11308,-11768,88,9451,-32768,2104
1,12276,-11112,-4356,28349,-32484,-8575
1,21156,-504,-11980,14530,-10051,-5303
1,4992,-6408,-1704,-32768,32767,24164
1,6380,-12644,1988,4541,-32768,5998
1,10520,-14048,-5976,19320,-20431,-21854
1,14772,-4812,-4572,24533,-11294,-24955
1,17588,-1328,240,8224,3651,-10804
1,13820,-3848,-5820,-32768,32767,21330
1,7992,-19864,3976,-7405,-13085,12250
1,8664,-12004,-5136,27940,-32768,-22782
1,18048,-5244,-6972,27648,-1915,-19524
1,16848,-216,1384,6825,-3835,-7541
1,11796,-5084,-10252,-32768,32767,17150
1,2572,-23104,6176,-13261,-31378,14278
1,10856,-12028,-8708,30498,-32768,-28516
1,15448,-6172,-5560,20697,3223,-20255
1,23872,1072,-4196,-17364,11958,9307
1,4704,-9740,6032,-32768,32767,31115
1,3696,-12636,3820,9923,-32768,-2893
1,11564,-11784,-1936,17093,-21221,-18402
1,15396,-6900,-2352,19286,-3135,-24236
1,25312,2860,-3108,-5259,7875,-2292
1,7276,-10576,5244,-32768,32767,18402
1,7176,-14620,2940,1266,-28238,-639
1,15184,-10908,-1544,12442,-10237,-9336
1,13332,-7464,2000,13895,-3254,-12689
1,21836,-1356,-1608,-18048,18686,4236
1,6660,-12108,13016,-11570,6687,7778
1,11532,-10372,924,16453,-31962,-9692
1,17684,-3808,572,6603,247,-9026
1,12556,-7488,5080,-29649,28450,14359
1,7608,-12656,-804,14867,-32768,-5219
1,22564,-2500,-9340,-2727,921,620
1,9524,-13456,5484,-10142,15585,8829
1,15876,-7348,-4568,5442,-20709,-4926
1,12168,-11656,152,-4132,15159,2310
1,13272,-9324,-516,3197,-10274,-2173
1,14352,-9368,-376,-972,5511,-101
1,13560,-9508,-28,166,-1732,-646
1,14248,-9084,52,-669,1496,-834
1,13836,-9244,-332,258,-186,-320
1,14868,-8920,36,-1016,2474,1241
1,12352,-11596,2016,-3367,14906,4942
1,9356,-12304,-3404,27680,-32768,-6832
1,12088,-4624,-12776,-32768,32767,21402
1,4212,-24400,-524,8336,-10277,3206
1,8404,-12652,-5540,24582,-32768,-31102
1,16924,-4276,-5348,22744,4021,-20440
1,19912,384,-1276,-18598,8276,11731
1,4468,-15700,1848,-32768,32767,25526
1,5768,-12728,-4252,12716,-32768,-7236
1,15568,-10028,-4132,13967,-5545,-13930
1,11572,-5788,-1484,12549,-16155,-11424
1,10880,-12564,212,-25670,32767,16505
1,5960,-14820,4032,7784,-23736,972
1,10148,-11032,-5692,26262,-32768,-17283
1,18840,-3600,-9884,2669,-2176,364
1,5496,-14744,5096,-32768,32767,11957
1,8912,-10724,-6292,20749,-32768,-9231
1,13632,-8624,-3032,-2828,14210,-3861
1,16056,-9932,-2368,-4091,2161,2763
1,11796,-11620,-2928,9105,-9013,2644
1,12508,-5528,-2572,-7973,-4880,-12412
1,15352,-7560,-552,-9936,24563,8233
1,8012,-13024,-1296,16838,-26233,-745
1,18184,-3660,-6828,-2634,-711,-13031
1,13900,-10180,976,-18930,25036,14737
1,7724,-13196,-1420,15751,-24142,-2408
1,16172,-2340,-8796,-2884,-8748,-12375
1,13140,-8248,516,-29571,32767,30702
1,7956,-18376,1108,7217,-19445,5293
1,6252,-9720,-4032,32767,-32354,-30290
1,18740,-324,-4468,12595,-7595,-6722
1,9348,-8240,-2536,-32768,32767,24818
1,4196,-15440,2368,6965,-16685,811
1,10752,-9888,-8028,31118,-32768,-26434
1,16916,-3928,-3660,16920,3052,-9935
1,14032,-5136,-10908,-32768,32767,27902
1,3160,-26216,-956,3492,-10084,5590
1,9460,-10820,-4796,27420,-32768,-24378
1,14880,-6016,-5064,22783,-10967,-12807
1,19412,-1784,-7860,-25842,20631,11627
1,4412,-21440,5048,-32768,32767,22631
1,4480,-15524,-584,17778,-32768,-11432
1,16428,-6308,-9732,26514,-21401,-24919
1,14844,-3636,556,10732,435,-10487
1,20912,-1956,-7956,-32768,29271,18913
1,7640,-21860,6800,-32768,24971,19536
1,3504,-15148,-2232,27826,-32768,-19821
1,16916,-4460,-7084,27507,-11968,-23666
1,18148,168,680,3616,3765,-6537
1,10220,-5388,-4440,-32768,32767,22712
1,6400,-17080,2980,12168,-14006,-3169
1,20852,-1732,-3504,17171,-20425,-12615
1,15892,-5768,2880,-6807,10504,4109
1,13816,-8008,2472,-2894,-1065,-60
1,15832,-7084,-84,-3606,820,-265
1,13992,-7916,-168,-2812,2015,-1100
1,14464,-6568,-1028,-1520,-1245,-1609
1,16448,-5656,-1056,-968,-839,-4197
1,17456,-4972,1008,1436,3159,-4125
1,16212,-6392,3284,3394,-1157,-332
1,17196,-1364,-5840,10693,-14875,436
1,1360,-8332,9856,-32768,32767,32767
1,5792,-17672,-1520,-7540,-23120,1596
1,5616,-16060,-4000,16368,-23480,-23276
1,12456,-2852,-4836,32767,-27504,-32768
1,8304,-10952,-9736,-32768,32767,15677
1,1528,-25488,-5632,5497,-32768,-5303
1,13308,-9816,-9792,30197,-32768,-20735
1,12856,-5312,-1368,21854,-1622,-17487
1,18436,-276,-8940,-32768,29038,13451
1,4520,-26872,11136,-29685,32767,32767
1,2748,-15256,516,9619,-32768,-12336
1,12808,-9580,-5668,18190,-19288,-21672
1,12744,-8820,-1992,17897,-15127,-16292
1,19756,-452,-6056,9127,2936,-6199
1,6864,-7088,-4672,-32768,32767,31434
1,3520,-12904,3808,14309,-30527,-2258
1,14256,-8216,-6536,25988,-31626,-28467
1,15360,-2728,-3120,32767,4588,-24663
1,20392,3088,568,726,-3659,6584
1,8496,-5044,-2664,-32768,32767,14823
1,2804,-29776,7152,-31869,2561,30446
1,1716,-21652,356,7842,-32768,-20338
1,16956,-4192,-9424,26565,-18268,-32392
1,12680,-3784,3496,10298,9698,-13255
1,16348,-5048,1744,-8907,7665,7304
1,12756,-7372,5276,-6558,2330,11665
1,11520,-12040,3816,-5458,-1470,8665
1,10296,-11796,3376,9343,-15935,-8239
1,18020,-8564,-3164,-6680,8534,-213
1,8900,-11736,6072,-9912,9857,2723
1,16736,-9408,-5564,11066,-15867,-15395
1,16736,-3300,1080,9768,-4613,-9618
1,16232,-3076,-7188,-32768,32767,25086
1,5508,-26724,6744,-19382,-2548,15308
1,6472,-17444,-4964,20016,-25736,-26053
1,14844,-6712,-900,22017,-5249,-24517
1,22628,620,-11256,-32768,32132,8032
1,7792,-23156,10084,-18834,16512,19973
1,7684,-16160,-1296,23695,-32768,-20261
1,15888,-5160,-5384,28816,-6783,-19403
1,14700,-4556,2192,16547,-3573,-7654
1,22068,32,-1940,-8782,3818,10886
1,13040,-6240,-5348,-32768,32767,16236
1,8120,-13940,8148,-12464,-5079,6509
1,8640,-16992,1728,10661,-29388,-7835
1,14024,-5844,-7080,29072,-23814,-22909
1,20088,536,-2112,-5658,26504,354
1,5708,-12392,8944,-32768,32767,23939
1,1284,-17604,-1060,1792,-32768,-8091
1,13528,-10836,-7508,20139,-24177,-16590
1,11804,-8616,112,14747,-2170,-8597
1,20208,-5456,-14576,-32768,32767,15474
1,2068,-32536,13264,-18452,5347,19830
1,5768,-18092,2048,7243,-32768,-12419
1,10452,-8436,-3292,24696,-25219,-27141
1,17596,-2636,1040,12184,-33,-7484
1,10268,-3688,-7584,-32768,32767,32767
1,2068,-17680,5636,9227,-16066,64
1,10064,-15560,-2140,12512,-32610,-15903
1,14852,-11396,-1692,10296,-8095,-13945
1,12792,-8280,1472,14871,-15223,-10643
1,4420,-12540,-4360,-32768,32767,32767
1,5784,-15184,-2416,-2376,-25084,1796
1,9656,-18072,-4504,14917,-27330,-16659
1,8688,-8288,-1708,24588,-17434,-31011
1,23040,2784,-9740,-4917,13200,10891
1,4072,-22884,7372,-32768,32767,27053
1,3620,-16124,2164,6528,-20882,-3919
1,9744,-10488,-668,21103,-32768,-24370
1,13848,-6216,-3148,17721,-13609,-18632
1,7884,-5756,-5464,-32768,32767,25795
1,6028,-16768,6528,10294,-13634,712
1,7680,-9044,-6564,30182,-32768,-23055
1,18556,-1780,-3728,17703,535,-16720
1,5220,-7704,-3736,-32768,32767,26749
1,4048,-16764,5384,7048,-13828,4226
1,6676,-13900,-3796,20971,-32768,-25979
1,17284,-4356,-6124,22640,-354,-23549
1,12840,-1128,-5004,-32768,32767,25564
1,4104,-22140,1612,7714,-7187,2540
1,10056,-15024,-1120,18523,-24851,-16686
1,17244,-2208,-4632,10369,-4171,-11772
1,10980,-10176,-420,-32768,32767,19418
1,3184,-17088,7860,-664,-5817,11587
1,2632,-16796,-3368,26213,-32768,-27255
1,19876,-3184,-7548,15353,-793,-14338
1,8792,-7036,-6344,-32768,32767,22660
1,2644,-18220,8608,9280,-13130,8841
1,5808,-12832,-4492,32767,-32768,-32314
1,22004,-4284,-8088,-16189,32767,-4502
1,1996,-12960,16276,-32768,32767,15236
1,-2320,-17764,-960,19423,-32768,-13782
1,20720,-1856,-12048,19730,-21861,-18972
1,7244,-10224,4180,-32768,32767,14544
1,3012,-18696,3020,3274,-32768,1154
1,9840,-9048,-9096,32767,-32768,-28767
1,17576,-4116,-12776,-32768,32767,18065
1,3772,-24480,3848,-11304,4202,26178
1,2396,-20292,-4800,19775,-32768,-24499
1,11888,-7336,-3176,27135,-15953,-31252
1,17436,-2316,-3768,-32768,27244,13043
1,8940,-19864,8800,-15786,11961,23605
1,4296,-14816,-5264,32767,-32768,-21804
1,18684,-4136,-6548,9392,-958,-8467
1,7984,-8876,-5512,-32768,32767,25205
1,7588,-16296,2716,308,-2240,9634
1,3120,-19244,-5260,16490,-32768,-21134
1,13660,-7804,-4928,15763,-5066,-20394
1,15992,-3168,-11372,-32768,32767,19494
1,1912,-27244,-1752,-4680,20001,25688
1,772,-18688,3776,3669,-32768,-11785
1,11572,-9920,-5100,22637,-32768,-32768
1,14568,-3856,-604,11937,-2820,-15057
1,-2556,-8396,-2220,-32768,32767,28032
1,8272,-17004,-2816,9642,-23525,-4299
1,7276,-16184,-5560,14988,-22108,-19604
1,10796,-10092,-3236,24462,-17175,-27944
1,17996,-3216,-2680,12470,5574,-10927
1,7796,-7644,-5948,-32768,32767,28018
1,1796,-25744,-2560,6114,-10859,2188
1,9772,-13264,-7016,27504,-32768,-28943
1,15876,-7132,-7916,25917,-10979,-26381
1,17872,-228,2284,10558,4355,-9669
1,12068,-4472,-9320,-32768,32767,31935
1,6824,-26720,6420,-32768,22870,17862
1,2992,-17856,-4344,28360,-32768,-30256
1,17440,-5680,-11876,32767,-5351,-32665
1,19580,3068,3984,-2771,6693,1996
1,11300,-5304,-9916,-32768,32767,32767
1,5160,-32768,-4972,-7701,-2012,15122
1,5404,-13232,-2984,32767,-32768,-31101
1,18816,-2756,-5084,20588,9956,-20462
1,11796,-3072,-10644,-32768,32767,31036
1,1204,-32768,-12256,3823,19004,17108
1,4652,-18492,768,2565,-24911,-7606
1,7384,-8968,-6600,28724,-32768,-32768
1,17060,-3676,-2608,6423,7141,-16045
1,10536,-5848,-5668,-32768,32767,32767
1,4572,-18624,3960,-282,5237,11029
1,4936,-17524,-60,9884,-32768,-14327
1,15648,-6152,-6128,18759,-31933,-25429
1,13540,-5876,-272,14403,-4496,-13356
1,15900,-4468,-8144,-32768,32767,14932
1,-1056,-21164,14948,-15235,28,18365
1,10348,-13696,-5252,18566,-32768,-19201
1,13720,-8884,-3272,14451,-6762,-9584
1,13972,-8388,900,7133,-651,-6339
1,24388,96,-12248,-28335,28031,18441
1,1856,-27384,10560,-32768,32767,25963
1,4676,-19836,-652,480,-32768,-10930
1,8216,-15008,-2756,14947,-20790,-16069
1,12236,-9928,-1660,14651,-13449,-16125
1,22464,8,-9636,-12003,12716,4554
1,-2004,-18200,6244,-29569,32767,25219
1,3376,-16568,4916,6806,-32768,-11586
1,7540,-10940,-1048,27143,-32768,-22621
1,18716,-6224,-6416,27281,-11848,-12565
1,28548,4260,-11528,-29867,22094,19769
1,-4348,-22428,9608,-32768,32767,27854
1,3848,-15952,-1336,4854,-32768,-10969
1,12224,-11940,-3816,19577,-19266,-20383
1,11928,-10108,2928,13832,-11412,-9499
1,22916,-212,-12072,-5199,-4402,10493
1,-8100,-32768,14532,-32768,32767,29221
1,740,-13992,-5000,4455,-32768,-17076
1,12308,-10784,-5224,17616,-25717,-16282
1,12028,-10048,-916,13498,-12098,-11824
1,14824,-7648,-2300,12956,-4130,-11684
1,14020,-6940,-18144,-32768,32767,21275
1,-5540,-32768,-2012,-13013,-23639,7203
1,9512,-16332,-4092,15664,-32768,-21221
1,10656,-8872,-1788,19005,-17258,-19784
1,14396,-7020,-804,7447,-6980,-11993
1,21408,-1328,-15560,-32768,32767,18783
1,4556,-25836,10596,-17185,4860,19989
1,3128,-16344,-2928,28642,-32768,-24648
1,19880,-5672,-10700,21907,-7323,-13158
1,16136,-3660,-40,1266,1625,-10638
1,5860,-6944,-7080,-32768,32767,19048
1,1324,-22012,8268,-6880,-3187,15137
1,4164,-15832,-4152,24043,-32768,-22394
1,17048,-9412,-4984,17016,2111,-16329
1,14840,-4624,2100,8036,-1618,-11172
1,7056,-7460,-5564,-32768,32767,26057
1,-5292,-20268,2284,6791,-32768,-11595
1,13516,-11980,-11676,25188,-32768,-19731
1,12120,-9040,-1976,15657,-1332,-18695
1,16732,-4200,-232,3456,5705,-12944
1,13996,-5316,-12088,-32768,32767,19627
1,-3408,-29008,2276,-6600,-15602,5465
1,8600,-12268,-9948,31255,-32768,-22088
1,13108,-7960,-2528,20161,-2447,-11556
1,16100,-5880,132,6006,81,-13030
1,18304,-3156,-11240,-32768,32767,15511
1,636,-17812,20712,-26536,14237,13730
1,4380,-14836,-7192,22951,-32768,-13852
1,16056,-8844,-7744,26500,-11973,-12196
1,18512,-4224,-3552,-1950,6730,-13981
1,5792,-13264,-3944,-32768,32767,10193
1,1624,-15360,5196,8064,-32768,860
1,14816,-11960,-9340,31904,-32768,-10059
1,11944,-7920,-1660,21535,-17277,-13564
1,23600,-3204,-13968,-32768,32767,11323
1,2052,-18144,12888,-27508,23685,14767
1,8280,-15664,-4604,25020,-32768,-13217
1,13380,-6684,-2292,18881,-879,-20255
1,15520,-6172,-4676,-32768,32767,10022
1,4788,-19288,380,6380,-32768,4026
1,13468,-11140,-7856,29054,-28780,-18387
1,16424,-3428,-4148,-4522,8032,-12855
1,8140,-11012,3212,-32768,32767,22941
1,4944,-14892,-1400,18592,-32768,-4140
1,14016,-12280,-4428,22712,-17159,-11375
1,11108,-8128,564,15883,-15130,-15820
1,24616,-1572,-6228,-13106,16190,-9863
1,9408,-8304,-1992,-32768,32767,19974
1,1900,-21896,-956,6609,-32472,3689
1,9984,-9816,-7704,32767,-32768,-25277
1,19120,-1880,-2708,-4485,12866,-13710
1,9872,-11796,-5576,-32768,32767,16247
1,-2720,-18676,4648,10488,-32768,548
1,16296,-10480,-10212,32767,-32768,-17197
1,11068,-6228,2432,12656,354,-12659
1,16580,-4064,-9340,-32768,32767,21610
1,-68,-20984,5412,-32768,30147,29978
1,2116,-16932,-6048,14987,-32768,-18481
1,9536,-11140,-7120,27633,-24102,-26533
1,13020,-7204,1708,-295,7688,-20438
1,6144,-9380,-6108,-32768,32767,14718
1,-1392,-22472,4476,-1120,-29857,5964
1,9476,-13764,-7676,27189,-32768,-20626
1,12872,-10320,-3564,19530,-3548,-17642
1,16756,-5984,-1516,-266,2603,-9353
1,13860,-10720,-17356,-32768,32767,25652
1,-8720,-25952,16884,-3258,-13030,8120
1,9840,-13376,-6344,25581,-32768,-19061
1,11720,-9404,-76,17737,-15877,-10774
1,17412,-5268,-4520,1977,-4406,-11593
1,6652,-13748,-1284,-32768,32767,5869
1,3284,-14160,7752,9670,-32768,320
1,18664,-8632,-9676,30114,-26282,-9748
1,16748,-2552,252,4438,-6049,-4623
1,8924,-12164,-4424,-32768,32767,15452
1,4244,-17700,6384,10111,-32768,-5425
1,15880,-7744,-9580,32767,-32768,-18451
1,14960,-2696,1436,20413,-13809,-16707
1,19464,-2448,-7696,-32768,32767,14929
1,3488,-15884,16952,-22373,28681,14165
1,8292,-13984,-2680,32767,-32768,-10588
1,13816,-5296,1076,26115,-18077,-11811
1,17604,-6948,-9532,-32768,32767,4475
1,6604,-13336,15968,-22957,3717,17929
1,7368,-15180,-4108,30957,-32768,-16033
1,13704,-5504,128,18919,-4783,-21510
1,16848,-2780,-6808,-32768,32767,18159
1,8224,-21176,8112,-24904,1397,21324
1,6932,-14908,-5364,32696,-32768,-22285
1,14844,-4072,-3328,23106,-6293,-24489
1,17212,-3364,-7860,-32768,32767,14469
1,7284,-21048,9140,-9059,-12257,16902
1,8440,-12464,-5716,32767,-32768,-24468
1,20684,-276,-2640,-1637,11768,-5055
1,12080,-10056,3380,-32768,32767,18785
1,7208,-15052,-588,17800,-32768,-7904
1,15852,-5920,-4992,32212,-19039,-17101
1,19660,-2236,-6232,-32768,28625,6248
1,11416,-16612,6300,-32768,15300,24587
1,5784,-15324,-3988,31117,-32768,-16159
1,16268,-4100,-4512,29823,-11678,-28152
1,23764,2320,-3060,-25350,13349,-1532
1,9880,-8524,308,-32768,32767,20488
1,964,-19068,1088,18905,-32768,-2404
1,16516,-9164,-2892,32767,-26447,-15191
1,18412,-2528,-2584,5297,-8147,-16633
1,10808,-7364,-9996,-32768,32767,20525
1,6272,-25204,5552,-20524,-8547,18680
1,4324,-18352,-3612,23420,-32768,-23706
1,14708,-4084,-6496,32767,-13203,-32768
1,23804,3640,-1520,-21218,15460,1592
1,7384,-10376,4312,-32768,32767,21887
1,2064,-15888,1544,23303,-32768,-9464
1,14268,-7360,-9448,32767,-32768,-26619
1,21572,336,-3104,-26627,23482,-5549
1,8268,-8328,6096,-32768,32767,14685
1,1284,-19616,-520,12196,-32768,-378
1,14368,-7372,-9364,32767,-32768,-29371
1,21912,2948,-184,-20829,13494,-6265
1,8368,-10704,2340,-32768,32767,17469
1,-664,-15996,-1404,22084,-32768,-9495
1,15864,-8108,-12324,32767,-29564,-25606
1,21812,1820,-864,-9019,3894,-12091
1,9576,-8872,-368,-32768,32767,14062
1,8272,-14820,4948,2605,-29061,3122
1,10452,-10600,-6044,32767,-32768,-19161
1,21564,532,-4532,11308,6366,-12197
1,13020,-6324,-5968,-32768,32767,15498
1,4976,-16544,8528,-6047,-21228,9043
1,9232,-13264,-7212,30685,-32768,-19240
1,17340,-4148,-5408,24428,-2225,-20385
1,21336,-40,-7092,-32768,32767,-3097
1,3280,-13724,21156,-32768,32767,16616
1,5724,-18036,-2948,9974,-32768,-9982
1,12016,-10032,-8936,32767,-32768,-23878
1,18372,-484,-860,8724,1496,-16946
1,2080,-8680,-6276,-32768,32767,21974
1,-1792,-17208,2544,16491,-32768,-2288
1,12844,-11316,-9376,28123,-32768,-17517
1,13956,-5972,-1972,25023,-4363,-19647
1,17212,-1092,868,1002,4355,-12607
1,13392,-8140,-11168,-32768,32767,10453
1,-48,-14960,15600,1810,-31042,8763
1,13224,-9952,-5604,32767,-32768,-19644
1,17004,128,1680,23466,-14360,-9196
1,21068,1296,-2912,-27007,15255,12553
1,7756,-11952,3748,-32768,32767,17079
1,-944,-19680,5564,4701,-32768,-3776
1,14508,-7276,-15064,32767,-32768,-26615
1,21084,-180,-5968,-490,6497,2119
1,9884,-10024,-11500,-32768,32767,17368
1,7824,-22948,-984,-6270,-4567,18104
1,1548,-23200,-2204,16417,-32768,-17326
1,14120,-6732,-10872,32767,-32768,-32768
1,19012,256,-3396,-23633,17484,641
1,4740,-11484,2904,-32768,32767,27933
1,5640,-16904,5624,-3068,-29565,3469
1,5828,-14028,-5504,22315,-32768,-23551
1,15288,-7528,-8760,21889,-10213,-20396
1,17832,-5088,-19068,-32768,32767,13173
1,-492,-22780,15820,-20660,31123,18725
1,2716,-17880,-1744,15564,-32768,-18851
1,12040,-7160,-11676,32767,-32768,-29926
1,13064,-3704,2248,16601,-8460,-8966
1,17996,-5668,-8760,-32768,32767,16318
1,9392,-11724,4368,-21213,19803,15202
1,4204,-19436,-1584,15296,-32768,-2955
1,7476,-11856,-10880,32767,-32768,-19594
1,16392,-6116,-3408,-3943,-148,1601
1,12440,-12844,-16184,-32768,32767,-7608
1,5420,-9700,17124,-8714,20598,1708
1,11280,-16772,-13136,32767,-32768,6386
1,22752,-2108,-10812,-6047,4713,-4651
1,11380,-12320,1520,-32768,32767,-19399
1,14592,-5900,3408,12062,-21368,6255
1,11576,-13452,-7308,32767,-32768,12515
1,22932,2164,-7712,-6327,-2170,1433
1,2276,-10252,-2168,-32768,32767,29157
1,7384,-27928,-11628,-10537,-25067,-2583
1,6564,-14280,-6576,24326,-10294,-28636
1,13560,-7272,-7704,30776,-13165,-32001
1,19632,-1352,-1860,8026,-4265,-7670
1,12844,-5880,-5076,-32768,32767,21963
1,8556,-13232,7556,-25527,10109,28370
1,5996,-17784,-1264,10929,-32768,-10208
1,10804,-8876,-9312,32399,-28774,-32768
1,21504,-2180,-4200,-18339,18292,1817
1,16364,-8060,1364,-27867,22503,10824
1,10856,-11660,-1016,8998,-26538,-88
1,11172,-11132,-4728,25703,-22487,-12920
1,23948,-2004,-9140,-12814,12876,-3019
1,8964,-11796,-924,-32768,32767,13314
1,5636,-15324,4120,4759,-30752,-6839
1,14564,-8856,-12280,32767,-32768,-19376
1,18852,-1584,-3440,9822,1190,-13497
1,9120,-6396,-7592,-32768,32767,29089
1,5136,-16324,8724,-21813,7908,15713
1,6012,-17868,-3144,14378,-32768,-16324
1,12620,-8700,-6628,24291,-14830,-28679
1,17416,-2536,228,8809,7816,-12337
1,10272,-10124,-3076,-32768,32767,23008
1,3696,-16964,8828,-12103,-11915,6019
1,7472,-16288,-5848,20553,-32768,-16105
1,12868,-7572,-4652,25290,-9709,-25798
1,18280,-2476,-4204,-30053,28199,13916
1,3788,-20032,7384,-26009,32767,12689
1,4748,-15912,680,21887,-32768,-13012
1,17032,-6072,-9104,32663,-11188,-24662
1,22592,664,-2952,-22795,18343,10105
1,9688,-13512,-648,-32768,32767,19474
1,-360,-20988,8424,2390,-27756,340
1,10560,-10512,-8408,32767,-32768,-28967
1,21184,796,352,5510,4618,-11354
1,12900,-7144,-1728,-32768,32767,25660
1,2620,-14952,11220,-13513,9705,11937
1,2832,-17348,-972,21648,-32768,-18590
1,16388,-7532,-6216,22271,-3995,-28504
1,20608,-304,-1364,-22361,15652,5157
1,6112,-12456,1656,-32768,32767,18812
1,1428,-19952,7116,-6297,-25395,2312
1,10972,-12228,-6480,28211,-32768,-23150
1,13188,-6972,-52,18393,-6211,-19286
1,19400,-2872,-2144,-6110,5423,1603
1,5148,-11720,2004,-32768,32767,18881
1,1860,-20088,6524,-7587,-24480,4871
1,7792,-12736,-7568,32087,-32768,-25840
1,14156,-6092,-2312,21835,-6996,-27757
1,23116,404,-4152,-31260,25412,9608
1,4744,-11084,3908,-32768,32767,20064
1,2716,-22316,-2680,-1846,-14338,6450
1,4640,-16700,2268,23487,-30809,-21314
1,13628,-5376,-108,24579,-32768,-15154
1,19916,-5116,-4612,-7191,3870,12305
1,-2784,-14256,2696,-31318,32767,7697
1,2344,-17744,7332,-2372,-32768,-1317
1,12628,-11624,-172,6020,1983,-6278
1,6868,-14340,7800,3267,-2144,-6514
1,11920,-12004,4148,10903,-3936,-9087
1,13480,-9156,4940,13763,-3350,-15017
1,12388,-3312,8480,13944,1075,-17859
1,17096,1516,8388,-1189,5666,377
1,13176,-1540,10684,-5388,3533,5313
1,13840,-4420,7656,-3366,7773,-128
1,11852,-4288,10816,-65,5547,-1445
1,11600,-1884,12728,-1068,2891,-1709
1,10888,-3108,11800,-2288,4580,60
1,10188,-3476,12796,-2755,3294,-1207
1,13652,728,13192,-6169,1701,7642
1,8552,-7344,13604,-6333,3803,6124
1,8252,-8760,11032,311,3859,-8900
1,10340,-6184,11712,-1399,954,-4553
1,10288,-6480,12044,-2018,2270,-1670
1,7884,-6444,12400,1845,-1931,3095
1,8352,-8160,14300,2421,-3441,-499
1,9028,-9632,10028,-4659,-2593,-948
1,8468,-8332,13488,-982,2341,2110
1,13260,-5880,7368,148,2112,700
1,8052,-8748,12132,-1855,-8152,7006
1,8568,-8964,10604,9699,-32768,5084
1,12888,-7708,3528,17637,-26311,-864
1,10800,-10600,624,-32768,32767,16029
1,2124,-20316,8676,-10815,1764,8831
1,5404,-16200,-3096,17669,-32768,-23188
1,13848,-6012,3956,30644,-6833,-25837
1,25036,-1204,-4664,-18317,5227,12439
1,2492,-13612,6412,-32768,32767,13027
1,1484,-19900,-1800,5152,-32768,-5329
1,15292,-8548,-4000,28947,-19394,-21935
